block,trial,subject_id,direction,coherence,practice,response,rt,pair
-1,6,2,right,0.2,0,right,0.871448993682861,123456
-1,7,2,right,0.05,0,left,1.03630995750427,123456
-1,8,2,right,0.05,0,left,0.618698835372925,123456
-1,9,2,right,0.2,0,right,0.785353183746338,123456
-1,10,2,left,0.4,0,left,0.567209005355835,123456
-1,11,2,left,0.2,0,left,1.37860798835754,123456
-1,12,2,right,0.8,0,right,0.692253112792969,123456
-1,13,2,right,0.05,0,left,1.26738405227661,123456
-1,14,2,right,0.8,0,right,0.624433994293213,123456
-1,15,2,right,0,0,left,1.32659387588501,123456
-1,16,2,left,0.1,0,right,0.737292051315308,123456
-1,17,2,left,0.05,0,right,1.00992393493652,123456
-1,18,2,left,0.1,0,left,0.622699975967407,123456
-1,19,2,left,0.8,0,left,0.56300687789917,123456
-1,20,2,right,0.8,0,right,0.599642038345337,123456
-1,21,2,right,0.2,0,right,0.872052192687988,123456
-1,22,2,left,0.1,0,left,1.31424307823181,123456
-1,23,2,right,0.4,0,right,0.620959997177124,123456
-1,24,2,left,0.4,0,left,0.853507995605469,123456
-1,25,2,left,0.4,0,left,0.856502056121826,123456
-1,26,2,left,0.1,0,right,1.06946802139282,123456
-1,27,2,left,0.8,0,left,0.61732816696167,123456
-1,28,2,left,0.2,0,right,1.60049390792847,123456
-1,29,2,left,0.1,0,right,0.607079982757568,123456
-1,30,2,left,0.1,0,left,0.598273992538452,123456
-1,31,2,right,0.05,0,right,0.939969062805176,123456
-1,32,2,left,0.1,0,right,1.32970905303955,123456
-1,33,2,left,0,0,right,0.727099895477295,123456
-1,34,2,right,0.2,0,right,0.751212120056152,123456
-1,35,2,right,0.05,0,right,0.775914907455444,123456
-1,36,2,left,0.8,0,left,0.682392120361328,123456
-1,37,2,left,0.8,0,left,0.603588819503784,123456
-1,38,2,right,0.4,0,right,0.76346492767334,123456
-1,39,2,right,0.2,0,right,0.648374795913696,123456
-1,40,2,left,0.05,0,left,1.37362790107727,123456
-1,41,2,left,0.8,0,left,0.745210886001587,123456
-1,42,2,left,0.1,0,right,1.05457520484924,123456
-1,43,2,right,0.4,0,right,1.22980093955994,123456
-1,44,2,left,0.2,0,left,1.68634104728699,123456
-1,45,2,right,0.4,0,right,0.912038087844849,123456
-1,46,2,right,0.2,0,right,0.713525056838989,123456
-1,47,2,left,0.1,0,left,1.85682082176209,123456
-1,48,2,right,0,0,left,1.16340398788452,123456
-1,49,2,left,0.1,0,left,1.01062321662903,123456
-1,50,2,left,0.4,0,left,1.05563116073608,123456
-1,51,2,right,0.05,0,right,1.22173595428467,123456
-1,52,2,right,0.05,0,right,0.701702117919922,123456
-1,53,2,right,0,0,left,1.28186702728271,123456
-1,54,2,left,0.1,0,left,1.81483602523804,123456
-1,55,2,left,0.05,0,left,1.56797885894775,123456
-1,56,2,right,0.8,0,right,0.720327854156494,123456
-1,57,2,right,0.2,0,right,0.864445924758911,123456
-1,58,2,right,0.8,0,right,0.629581928253174,123456
-1,59,2,left,0,0,left,1.27196598052979,123456
-1,60,2,left,0,0,left,1.16671085357666,123456
-1,61,2,left,0.05,0,right,0.930413007736206,123456
-1,62,2,right,0.05,0,right,1.23225712776184,123456
-1,63,2,left,0,0,left,1.47370600700378,123456
-1,64,2,right,0.8,0,right,0.604891061782837,123456
-1,65,2,right,0.8,0,right,0.882319927215576,123456
-1,66,2,right,0.05,0,right,1.36713600158691,123456
-1,67,2,left,0.8,0,left,0.55859899520874,123456
-1,68,2,right,0.05,0,right,0.70012903213501,123456
-1,69,2,right,0,0,left,1.81496000289917,123456
-1,70,2,right,0.2,0,right,0.737890005111694,123456
-1,71,2,right,0.4,0,right,0.581099033355713,123456
-1,72,2,left,0,0,right,1.50166296958923,123456
-1,73,2,left,0.1,0,left,1.65238213539124,123456
-1,74,2,left,0,0,left,1.29786896705627,123456
-1,75,2,left,0.4,0,left,0.567486047744751,123456
-1,76,2,right,0.2,0,right,0.781261920928955,123456
-1,77,2,right,0.8,0,right,0.578495979309082,123456
-1,78,2,right,0.8,0,right,0.614467144012451,123456
-1,79,2,right,0.05,0,right,0.692929983139038,123456
-1,80,2,left,0.4,0,left,0.737582921981812,123456
-1,81,2,left,0,0,right,0.862344026565552,123456
-1,82,2,left,0.2,0,left,0.905046224594116,123456
-1,83,2,left,0.8,0,left,0.651188135147095,123456
-1,84,2,left,0.8,0,left,0.654366970062256,123456
-1,85,2,right,0.05,0,right,0.997453927993774,123456
-1,86,2,left,0,0,right,1.17763710021973,123456
-1,87,2,right,0.4,0,right,0.611881971359253,123456
-1,88,2,left,0.8,0,left,0.546236038208008,123456
-1,89,2,right,0.05,0,right,0.681048154830933,123456
-1,90,2,right,0.05,0,left,0.671818971633911,123456
-1,91,2,left,0,0,left,0.610761165618897,123456
-1,92,2,left,0.8,0,left,0.589794874191284,123456
-1,93,2,right,0.1,0,right,0.96061897277832,123456
-1,94,2,left,0.2,0,left,0.602519035339356,123456
-1,95,2,right,0.1,0,right,0.579837083816528,123456
-1,96,2,left,0.2,0,left,0.61931300163269,123456
-1,97,2,left,0.8,0,left,0.646989107131958,123456
-1,98,2,right,0.05,0,right,0.662256002426147,123456
-1,99,2,left,0.2,0,left,0.824497938156128,123456
-1,100,2,left,0.1,0,right,1.60030794143677,123456
-1,101,2,right,0.1,0,right,0.605050086975098,123456
-1,102,2,right,0.2,0,right,0.691865921020508,123456
-1,103,2,right,0.8,0,right,0.597584009170532,123456
-1,104,2,left,0.4,0,left,0.677577972412109,123456
-1,105,2,right,0.2,0,right,0.642261981964111,123456
-1,106,2,right,0.2,0,right,1.00254201889038,123456
-1,107,2,right,0.8,0,right,0.68673586845398,123456
-1,108,2,left,0.4,0,left,0.632942914962769,123456
-1,109,2,right,0.1,0,right,1.06851100921631,123456
-1,110,2,left,0.1,0,left,0.929853916168213,123456
-1,111,2,right,0.1,0,right,0.881158828735352,123456
-1,112,2,right,0.8,0,right,0.643100023269653,123456
-1,113,2,left,0.1,0,left,0.651591062545776,123456
-1,114,2,left,0,0,right,0.972788095474243,123456
-1,115,2,left,0.05,0,left,0.855252981185913,123456
-1,116,2,right,0,0,right,1.11501884460449,123456
-1,117,2,left,0.05,0,right,1.45574712753296,123456
-1,118,2,right,0,0,right,0.688482999801636,123456
-1,119,2,left,0.4,0,left,0.566781044006348,123456
-1,120,2,right,0.8,0,right,0.572180986404419,123456
-1,121,2,right,0.8,0,right,0.589536905288696,123456
-1,122,2,right,0,0,right,0.610777854919434,123456
-1,123,2,left,0.2,0,right,1.8119158744812,123456
-1,124,2,left,0,0,right,0.57512092590332,123456
-1,125,2,right,0.1,0,right,1.21999979019165,123456
-1,126,2,left,0.05,0,left,1.78396487236023,123456
-1,127,2,left,0.1,0,left,1.12292289733887,123456
-1,128,2,right,0.1,0,right,1.19352602958679,123456
-1,129,2,left,0.4,0,left,0.503235816955566,123456
-1,130,2,right,0.1,0,right,0.893064022064209,123456
-1,131,2,right,0.4,0,right,0.770551204681397,123456
-1,132,2,left,0.4,0,left,0.805254936218262,123456
-1,133,2,left,0,0,left,1.60023903846741,123456
-1,134,2,left,0,0,right,1.04470491409302,123456
-1,135,2,left,0.2,0,left,0.61756706237793,123456
-1,136,2,right,0.2,0,right,1.14222598075867,123456
-1,137,2,left,0.4,0,left,0.58833384513855,123456
-1,138,2,right,0.1,0,right,1.04341006278992,123456
-1,139,2,left,0.8,0,left,0.83403491973877,123456
-1,140,2,right,0,0,right,0.959666013717651,123456
-1,141,2,right,0.2,0,right,0.571873903274536,123456
-1,142,2,right,0,0,right,1.27228593826294,123456
-1,143,2,left,0,0,left,1.65603303909302,123456
-1,144,2,right,0.1,0,right,0.965724945068359,123456
-1,145,2,right,0.05,0,right,1.40409016609192,123456
-1,146,2,right,0.4,0,right,0.910624027252197,123456
-1,147,2,left,0.8,0,left,0.572524070739746,123456
-1,148,2,left,0.2,0,left,0.718411922454834,123456
-1,149,2,left,0.8,0,left,0.637449979782105,123456
-1,150,2,left,0,0,left,1.00935101509094,123456
-1,151,2,left,0.05,0,right,0.8453528881073,123456
-1,152,2,right,0.8,0,right,0.848651170730591,123456
-1,153,2,right,0.2,0,right,0.657355070114136,123456
-1,154,2,right,0.1,0,right,0.999179840087891,123456
-1,155,2,left,0.05,0,left,0.923533201217651,123456
-1,156,2,left,0.2,0,left,0.692800045013428,123456
-1,157,2,left,0,0,right,1.15679287910461,123456
-1,158,2,right,0.2,0,right,0.63758397102356,123456
-1,159,2,left,0.8,0,left,0.848664045333862,123456
-1,160,2,right,0.1,0,right,0.929225206375122,123456
-1,161,2,left,0.1,0,left,1.95440697669983,123456
-1,162,2,right,0.05,0,right,1.1259138584137,123456
-1,163,2,right,0.2,0,right,0.647541046142578,123456
-1,164,2,right,0,0,right,1.28099489212036,123456
-1,165,2,right,0.8,0,right,0.614978075027466,123456
-1,166,2,right,0.05,0,left,0.836453914642334,123456
-1,167,2,right,0.05,0,left,1.37631487846375,123456
-1,168,2,left,0,0,left,0.646223068237305,123456
-1,169,2,left,0,0,left,1.19260096549988,123456
-1,170,2,right,0.4,0,right,0.563701152801514,123456
-1,171,2,left,0.05,0,right,1.53134608268738,123456
-1,172,2,right,0.2,0,right,0.652724981307983,123456
-1,173,2,right,0,0,right,1.03323101997375,123456
-1,174,2,left,0,0,left,0.727203130722046,123456
-1,175,2,left,0,0,right,0.886384963989258,123456
-1,176,2,left,0.05,0,right,1.35401201248169,123456
-1,177,2,left,0,0,right,0.763915061950684,123456
-1,178,2,right,0.4,0,right,0.580258131027222,123456
-1,179,2,right,0.1,0,right,1.07209086418152,123456
-1,180,2,right,0,0,left,1.28940105438232,123456
-1,181,2,left,0.4,0,left,0.903949975967407,123456
-1,182,2,right,0.4,0,right,0.64608907699585,123456
-1,183,2,left,0.05,0,left,0.805661916732788,123456
-1,184,2,left,0.4,0,left,0.656203985214233,123456
-1,185,2,right,0.2,0,right,0.763840198516846,123456
-1,186,2,left,0.4,0,left,0.585987091064453,123456
-1,187,2,right,0,0,left,1.11057901382446,123456
-1,188,2,left,0.8,0,left,0.635064125061035,123456
-1,189,2,left,0.4,0,left,0.809151887893677,123456
-1,190,2,right,0.1,0,right,0.698180913925171,123456
-1,191,2,right,0.05,0,left,1.06168913841248,123456
-1,192,2,right,0,0,left,0.762660026550293,123456
-1,193,2,left,0.4,0,left,0.563907146453857,123456
-1,194,2,right,0.8,0,right,0.601278781890869,123456
-1,195,2,left,0.8,0,left,0.561738967895508,123456
-1,196,2,right,0.4,0,right,0.548128843307495,123456
-1,197,2,right,0.05,0,left,1.33465790748596,123456
-1,198,2,left,0.2,0,left,0.692687034606934,123456
-1,199,2,left,0.1,0,left,0.715480804443359,123456
-1,200,2,left,0.8,0,left,0.531503915786743,123456
-1,201,2,right,0.1,0,right,1.23142886161804,123456
-1,202,2,right,0.05,0,left,0.6316978931427,123456
-1,203,2,left,0,0,left,1.44091606140137,123456
-1,204,2,right,0.2,0,right,0.791847944259644,123456
-1,205,2,right,0.2,0,right,0.424912929534912,123456
-1,206,2,left,0.1,0,left,1.07803583145142,123456
-1,207,2,right,0.2,0,right,1.04099106788635,123456
-1,208,2,right,0.1,0,right,1.33294606208801,123456
-1,209,2,left,0.05,0,left,1.10913896560669,123456
-1,210,2,left,0.2,0,left,0.711395025253296,123456
-1,211,2,right,0.8,0,right,0.557838916778564,123456
-1,212,2,left,0.4,0,left,0.645565032958984,123456
-1,213,2,left,0.4,0,left,0.62146782875061,123456
-1,214,2,right,0.05,0,right,0.957723140716553,123456
-1,215,2,left,0.1,0,left,0.751724004745483,123456
-1,216,2,right,0.8,0,right,0.643479108810425,123456
-1,217,2,right,0.4,0,right,0.946139812469482,123456
-1,218,2,right,0.2,0,right,1.01437997817993,123456
-1,219,2,left,0.8,0,left,0.574079990386963,123456
-1,220,2,left,0.05,0,right,0.951637029647827,123456
-1,221,2,left,0.2,0,left,0.494056224822998,123456
-1,222,2,right,0.1,0,right,0.693136930465698,123456
-1,223,2,right,0.4,0,right,0.597705125808716,123456
-1,224,2,right,0.4,0,right,0.595555067062378,123456
-1,225,2,right,0.1,0,right,0.935786008834839,123456
-1,226,2,left,0.4,0,left,0.536473989486694,123456
-1,227,2,right,0.05,0,right,0.78324294090271,123456
-1,228,2,left,0.4,0,left,0.75599479675293,123456
-1,229,2,right,0.4,0,right,0.579043865203857,123456
-1,230,2,right,0.8,0,right,0.55785083770752,123456
-1,231,2,right,0.4,0,right,0.715759992599487,123456
-1,232,2,right,0.2,0,right,0.581340074539185,123456
-1,233,2,right,0,0,left,1.37418389320374,123456
-1,234,2,left,0.2,0,left,0.614264011383057,123456
-1,235,2,left,0.1,0,left,1.28213310241699,123456
-1,236,2,left,0.4,0,left,0.814600944519043,123456
-1,237,2,right,0,0,right,1.16737985610962,123456
-1,238,2,right,0.05,0,right,1.06863307952881,123456
-1,239,2,left,0.8,0,left,0.693818092346191,123456
